Id,Tweet,Class
178223452665298944,Siglo XIX. El director de la Ford en España quiere menos vacaciones. Roig q trabajemos como chinos y Rosell suprimir la huelga. Vaya trío.,N
145989951312494592,"El era capaz de mejorar esta canción, que tantas veces le oí cantar y esta es la mejor manera de recordarlo . Te quiero http://t.co/OfLMagFI",P
817243576279109632,—¿Qué estudias? —Licenciatura en danza moderna y habilidades manuales con fuego como elemento natural. —¿Eres tragafuegos? —JAJAJÁ Si,NONE
181358279019077632,Quiero mandar todo mi apoyo y toda la fuerza del mundo para Fabrice Muamba. ¡Animo! #PrayForMuamba,P
816123575358865408,Los veo muy felices???? Ya sepesaron? #LaVidaEsCruel,NONE
775804907764920320,"@Sheo_series creo que si, ella no se acostumbra a la vida pobre de pablo, pero aqui va ser diferente ya q Maia no le importa los lujos",NONE
147091247067168768,"Twitter esta noche va a pedales, desconecto por si viene una cuesta y me toca subirla a mí. Cataclock, (analógico de click).",N
149560285420720129,"#GobiernoRajoyt Báñez (Trabajo), Soria (industria) y Wert (Educación)",NONE
175156509452410880,En el maracas de malaga! http://t.co/knQQVmUl,P
162973471406698496,El problema de esta cita de Patxi López con Rajoy es que no vamos a tener la versión del presidente del Gobierno y habrá especulaciones.,N
814335414383284224,"El era como un profe de ingles gratis para mi , noooooo #VideoMTV2016 @AbrahamMateoMus",NONE
155208520025907200,La primera Pascua Militar sin los 'smoking' de Chacón,NONE
169208468098650112,Ministro@jmsoria: ¿De veras tendremos debate de #renovables  mañana sin presencia de un experto de su ministerio?,N
767388791543914497,Tengo los md abiertos Crushes ,NONE
767692611129868288,@Garcaterra estoy total y absolutamente desesperanzada  @ahorapodemos,N
770364852833546240,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste ,N
175504483541991425,La nota de Manjon está creando confusión. El 75% de víctimas están en AVT o en la Asociación de Ayuda q piden q CCOO-UGT elijan otro día.,N
176019722247221248,"sin duda, tenéis una edad! Hahahaha bueno Mendi, mas. “@Guals: @MendiMendi1 @gonzalezpons Pues a eso es a lo que vamos a volver!”",P
179272224103071744,Intervención de @EsperanzAguirre ante la Junta Directiva Regional del @ppmadrid  http://t.co/4f5wLth3,NONE
761453592389779456,Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso,N
165188354005155840,Fin del ensayo general! Familia muero de ganas por mostraroslo!!! ;-),P
804358931342589952,En Face Oswar me deja claro que no soy su amiga,N
177729876122546176,#8DeMarzo. Nuestro día. Felicidades a todas ;-)) http://t.co/mcSrz8bK,P
159414999608078338,#DiccionarioMujerEspañol - jamas me enamoraría de un compañero de trabajo - el tío de enfrente me hace la hora coca-cola y me vuelvo loca,NONE
152792641304657920,Retuiteada estás “@Estrella_CM: Ya soy chica #orbyt...!! Acabo de darme de alta aprovechando la oferta hasta mañana! No lo dejeis pasar!!,P
173203951888502786,Muy buenas noches followercetes http://t.co/JL1d0Lia,P
770407832508301312,"Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias, te amo @juanjoatleti 😙😘",P
816432547613855744,"Al callejerito Hércules le han medio destrozado el ojo derecho Ptm!!! Quien ha sido!!! Maldición, quiero matar!!!",N
806979708244070400,Hola me complacerían con #ParaOlvidarte de @MauYRicky por faaaaa Saludos desde Liberia @ExaCR,NONE
184033530752413697,"Planeta creativo: nuevo placer otra interesante jornada con vosotros. Mañana pronto estoy con @susannagriso, que sigue a 6 puntos... a2.",P
163335995327127552,Griñán no se puede presentar a las elecciones porque no queremos candidatos que nos mientan http://t.co/ZLdmsq6Z,N
811611200387575808,Como cuando estás súper triste y pones un playlist de Camila y Ha Ash . Los de la agencia se van a deprimir,N
157016822468714496,Cuando la corrupción se convierte en nuestro peor enemigo - Dos Palabras http://t.co/mw8jkzmG vía @elconfidencial,N
767170856778928133,@EsGermanDZ Quiero hacer una pregunta.  Si puedo? Yay.! Bueno la pregunta es.. ¿Vas o irías a un Jóvenes en Victoria?,NONE
818282054945243137,A un paso de darle una vuelta completa a nuestro sol Lov u @ El Tizón,NONE
147106926189228033,"Hubiese dado cualquier cosa por abrazar a mi madre, sentir su presencia...En el fondo era un creyente potencial#queremoscreer",P
806727328659144706,Yo quiero una familia así #ModernFamily,NONE
770248677264883713,@Yuremonplsxd @PequeChikane Aquí habemos  me he saturado al leer eso idnwhy,N
154644098446409729,“@DaniZumaquero: @David_Busta me tienes que decir como le dices al peluquero qe te pele para pelarme igual ajaja”CON MUCHO CUIDAO!;-),P
166820030296760321,"Se carga la Agencia de la Seguridad Social prevista , y anuncia una nueva ley para regularla.",NONE
153448694115598336,"Mi menú de Nochevieja: ensalada de bogavante y vinagreta de mostaza, sopa de cebolla con cubierta gratinada de gruyere, (sigo)",NONE
185470137367928832,Qué me decís? 4-2!!!!!,NONE
165172324641947649,¿Como? ¿Todavía no me habéis leído en Vozpopuli? Escribo sobre la Europa que pudo ser y no es. El link es este --&gt; http://t.co/z7vckqAt,N
165443082005905409,"Con @cansado2 y @JoseMotatv jugando a batallitas. Jose y javi nordistas. Yo, Atlanta a tope. Malditos yankees!!! http://t.co/0ol68Goo",NONE
144495966802817024,De la Torre espera llegar a un acuerdo con el Puerto por el traslado de los cruceristas http://t.co/9QCE54mX,P
161114556540792832,La neolengua se introduce en el insulto conservador. Ahora se lleva el diagnóstico de discapacidad o de enfermedad mental. Falta humanidad !,N
815842612565463040,Casi me quedo dormido en el bus hasta Trujillo,NONE
186694901222748160,Portada La Gaceta http://t.co/10ZC6KfK ...,NONE
784950494712238080,"Estoy arta de que todos digan ay si es bien difícil, ay si es bien sacrificada, ay si tienes que estudiar, ay si se van a la mierda?",N
178877650532708354,Las dos españas recuerdan por separado a las víctimas del 11-M,N
168224461886205952,Namasté!!! A punto de empezar A Vivir que son dos días Ser desde India. @montse_avivir @avivirser #AVivirAnantapur http://t.co/XPM7TWbE,P
810976870200184833,Lunes de lentejas y yo extrañando el espesado,N
807142692501196800,"Por siempre estarás en los mejores y peores momentos de mi vida, porque en esos precisos momentos siempre estabas, para mi",P
182965214889787392,"Con @javierarenas_pp, los tiempos q vienen son de construcción, confianza, colaboración y corresponsabilidad para levantar nuestra tierra.",P
179920863171321856,Muchas gracias por seguirme y enhorabuena por la Tele @101TvMalaga  ;-)),P
160282765722529794,"Buenaaaaas! Mi #FF de hoy es para #Anonymous , bueno y para la camarera q me va a poner el desayuno Haaaaaabreeeeeee!!!",P
142967218228035584,Me reservo dónde y cómo deposito mis ahorros con mi familia. Sólo estoy obligado a la trasparencia pública aunque veo que hay mucho experto.,N
146655818627022851,novedosas? anécdota? Espero que el Congreso no se convierta un circo y TODOS le guarden el respeto que merece http://t.co/1AC2Ind8,P
786412037622624256,Y hoy después de tanto tiempo me acorde de ti . Ya no se puede retroceder el tiempo solo caminar pa' lante,NONE
814375287383293953,"Se vieneeeeela lluviaaaaa, es hora de ir a casa y yo que quería más chilcanos",NONE
165839845799903233,Dos besos entre Rubalcaba y Chacón. Muchos aplausos para él #38CongresoPSOE,P
810841778735775744,@Pao_vales no tiene nada de malo ser coquetos,NONE
814149562814361600,@catiquinto feliz dia de los inocentes... por otro lado tienes tiempo pa salir,NONE
177149649700917251,Un poco de Resacón en Las Vegas para reirme un rato y a dormir! Goodnight!,P
781362181795377152,Todo va de mal en peor ,N
178159329222995970,Las 'facturas sombra' llegan también a las aulas públicas http://t.co/pSnM4vhQ,N
147255479758884864,Discursos para políticos y profesionales...se trata ante todo de empatia: ponerse en la piel de quien te escucha #iesecampañas,P
165368147782811648,Como siempre buenísimo Santiago Gonzalez. Sobre el proceso del PSOE http://t.co/ezHwI2Qb,P
145170188441096192,"Túnel de los Roquillos, El Hierro. Su cierre durante semanas causó pérdidas ecas considerables http://t.co/0cDSOqUy",N
817399161662373889,Qué triste debe ser redactar una nota bien alegre sobre los feriados que decreta el Gobierno y saber que tú no los vas a disfrutar,N
794705961726386176,"@IvettlyOficial Gracias a ti por todo, por el cariño que brindas a tus seguidores, por ser tan buena, por ser como eres simplemente.",P
768559589470117889,@reyminguela20 la próxima vez que vaya a Madrid no estarás en mis planes. Maldita ,N
172280709728305152,"Con déficits propios, Alemania urge a otros a hacer reformas, xo no se aplica el cuento. ""Una pena"", dice el Economist http://t.co/ottwIBDR”",N
183695578767687680,GRACIAAAAAAAAAS!!!! OS AMOOOOOOOOOO!!!!,P
800547384023465985,me siento orgullosa de ser tu fan @selenagomez desde hace muchos años ...ese speach lo dijo todo te sigo admirando,P
770905076315586560,Ayer fue un día de emociones muy encontrada se acerca septiembre por un lado y por el otro una personita que siempre me hace sonreír ,NONE
769642483869446144,"@FrayJosepho @Hienosdeorgullo @Capt_E_Navarre Más bien imposible. A no ser q se convierta al Islam, claro ",NONE
164685305872531460,“@albertocogorro: @David_Busta suerte por leon trae un poco de cecina jejejee un abrazo tio”OTRO AMIGO;-),P
819243725620649984,"@anyelalj jajaja perdón, la serie está muy buena",P
806152341749698561,"@HolaSoyBataa Pero interrumpiste en mi sueño, perdí el sueño en ese momento y gracias a ti no fui a trabajar porque me quede dormida",N
169906810982109185,En Andalucía algunos políticos han robado a manos llenas el dinero para lis parados bajo la supervisión de Griñan. #unaverguenza,N
186807293034233856,Comiendo en el mejor 'Japo' de Málaga! ;-) (@ TA-KUMI) http://t.co/g3GMkOLj,P
162935238857728000,"RT @EsteiroManuel: @Albert_Rivera Me parece excelente, se puede decir todo y respetarnos",P
164054980507086848,"RT @ChuleCamano: @mdcospedal charlando con el futbolista Fernando Morientes en #Guadalajara, Gala del Deporte #CLM http://t.co/WUtoDoCx",NONE
187237245676302336,Este nazareno es... @fjcristofol ;-)) impone #Malagasanta #cofradiasMLG http://t.co/Qy13Qlj5,P
780481040225796097,Bienvenida a los juegos mentales,P
162587469487935489,Mi comunidad creció 482 seguidores desde mi sincronización en http://t.co/PqNwcm7P 3 semanas atrás,P
187673149301735424,Consolación y lagrimas. Es preciosa . #malagasanta #cofradiasmlg #malaga  http://t.co/9RLa749u,P
171374727942766592,Cuándo sale Urbizu?,NONE
186790360276680704,¿PSPV renovado? Ximo Puig ya estaba con Lerma hace 25 años y Ciprià Ciscar es felipismo. Leire Pajín sí pero es la exministra peor valorada,N
165785480615563264,He anunciado en Córdoba el Plan @ndaluz@s @ctivas para incentivar contratación estable de mujeres y medidas para vuelta al mercado laboral,P
179226769289773056,siguiendo a @despensamalaga ;-)) me gusta,P
813077435386302468,"Tener grandes eectativas a futuro, eso es vida",P
189677404258705408,EL PAÍS estrena los blogs de las tres primeras escuelas de negocios españolas  http://t.co/eiWkLjVh via @el_pais,P
170183789862060032,http://t.co/4mgysYHz Q LLEGAMOS A MADRID!!!,NONE
146122471899267072,Portada El Mundo http://t.co/eAbuHMKW ...,NONE
182623398311116801,"Buenas noches twitteros,como me gusta el twitter y cuanto segundon y perdidos en la vida q hay,jajjajajajajajajajaa besos y amapolas.",P
169002942400184320,"Ademas , que sentido tiene que desde el gobierno andaluz imponga una subasta de medicamentos cuando no tienen competencia en ello?",N
814647831696838656,Lo bueno que ahora a mi lado tengo a personas que quiero y sobretodo que me quieren .. la mejor decisión que pude tomar .,P
177013184710967299,Es muy fácil!“@ApoyoAlbaOjeda:Haz que ninguna familia tire sus tapones y apoye la causa Alba. 1tapon=1ilusión http://t.co/BvJ68daz”,P
813958893059637249,Acampar es de mis actividades más favoritas del mundo mundial,P
163949424077324288,Muy recomendable http://t.co/5P1HJf8X. Xa @Jiwert,P
768494796826632192,"@concht1 pero nos hemos desmovilizado, Concha. Nosotros/as solas dejamos las calles. Así nos va  @CiudadanosCs",N
179308423870033921,Obama is muslim es trending tópic mundial.... Cosassss http://t.co/ByqrV4no,P
144012076824793089,Diferentes ciudadanos leen artículos d la constitución en el acto de @Ciutadans_Cs en la Ciutadella http://t.co/fDz9qR8i,NONE
168643237161086976,La reforma es opinable pero el Gobierno con su mayoría absoluta hace lo que cree oportuno. Pero ocultar datos en la rueda de prensa? Absurdo,N
770929359611891712,@Realba74 @InterSerEd genial Rebeca !! Este era mi deseo al escribirlo. Seguiré escribiendo en esta linea práctica ,P
184599219745730560,"PP admite q 25M ""ha dado alas"" a PSOE pero niega cambio ciclo. @jamonago dice en @servimedia q a Rubalcaba ""lo recogieron los Tédax"" el 20N",N
169052812624404481,Cuando lo que se perjudica es lo esencial: la salud   http://t.co/Hc95Zb3d @eliasbendodo @esperanzaona @javierarenas_pp,N
771791555493498880,@SophiaBush Pero me gusta la Idea.  Ver chicas fuertes luchando al estilo Dragon Ball Z y en versión real. ,P
163246848851718145,"Frio pero precioso! Eso si, nos hemos dejado el alma para subir hasta el castillo de Heidelberg ! http://t.co/qpQA9N3f",NONE
769307188326240256,"@cakebaess no lo es, tranquila ",P
769599335092944896,¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor ,N
186700013110435840,Bdías. Si formarais parte de la Ejecutiva del PP qué le diríais hoy a Rajoy como balance de sus 100 días?,NONE
152277027058233345,El informe chapuza contra EM demuestra que los letrados de las Cortes ya no son lo que eran. Pero lo que clama al cielo es lo de la FAPE.,N
174549589515448320,"Que habrá dicho de verdad de Guindos a Goldman Sachs, sus anteriores empleadores? ¿Que ahora España está atendida por sus propios dueños?",N
813736899399585793,"-hola, quiero pagar la renovación del dni. -el azul? -si jajaja Alto martes señoreeessss!",NONE
179320870731386880,"Primero, conseguirme la partitura. Luego, premio",P
181788959616151552,http://t.co/6HJXvcCA SALAMANCA!!,NONE
186397428038115329,Silencio Blanco en la Amargura #ssanta12 http://t.co/t0YBMK6J,NONE
770710633037824000,"@magoangelESP mago dejaras el vídeo subido en youtube, es que ahora no lo puedo ver ",NONE
777637901777514497,Me cago en la puta,N
178106223445544960,Hoy hemos firmado un convenio con el Ayuntamiento y la Diputación de Granada para dar Teleasistencia a mas de 9000 mayores granadinos.,P
168117726349500418,Buenas noches... OS QUIERO!!!,P
157008524369600512,Empezamos!!! Hoy con los empresarios. En #losdesayunosdetve Arturo Fernandez vicepresidente de la CEOE.,NONE
180593706531958785,Imprescindible! @iescolar: ¿Es insostenible el sistema público de salud? Tres gráficos que hay que conocer http://t.co/tDroU6TT,N
183074051084918784,"Es el 23 marzo el Día Meteorológico Mundial, porque fue este día en 1950 cuando entró en vigor el convenio por el que se estableció la OMM",NONE
159346971113570304,Por San Antón @pablo_roy nos presenta a Guarina http://t.co/lRjtOs3j,NONE
177505625113235456,"Messi, Messi, Messi, Messi y Messi",P
158311188365705216,"“@Yaye_: #lachispadelavida da gusto ver cine español y que la sala esté llena.Enhorabuena por la película. me ha encantado,sin más” gracias!",P
808122577818439688,Que triste cuando uno anda en una actividad y no tiene con quien bailar me veré muy rara bachateando sola en media pista ?,N
152101079050485761,"Estas Navidades @MarquesDVizhoja ha sido el protagonista d todas las comidas,cenas,villancicos y risas!besos y gracias por los buenos ratos!",P
158883718977691649,"Vuelve Pons! Después de casi un mes desaparecido, @gonzalezpons estará esta noche en @linternacope",P
184366676173795330,"Cada vez se parece mas @Fede_dejuan a Alvaro Nadal con esa peluca!!! Es la leche, :DDDDDD",N
770617284587098112,@ia_nav @Los40Trending @dcodefest @LEONBENAVENTETW ten por seguro que si queda libre cuento contigo ,P
169658983496417280,"El ministro israelí de Defensa, Ehud Barak, acusa a Irán de estar detrás de las explosiones en el centro de Bangkok.Hay un herido grave",N
795872145251385344,@lauritasole Yo una vez le dibujé unos corazones a mi profe de inglés en el examen final. Igual me jaló,NONE
182761621586853888,"Los andaluces tenemos dcho a conocer otro gobierno, un gobierno de los mejores, el gobierno del cambio con @javierarenas_pp y el @ppandaluz",P
164721052386209796,"Mas: ahora #Griñan ha gastado 300.000 e  en una campaña propagandística, “Andalucía 10”, que mueve al sonrojo por su contenido de autobombo",N
768529333493391360,"@FaranduleroYo Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",N
189304207680081920,El Gobierno reacciona. Intervencion de Rajoy en abierto el miércoles xra explicar los recortes a los diputados del PP,NONE
812772422189535232,@Vere_MC disculpas aceptadas (chiechie) espero que te haya gustado el regalo si es que ya lo viste.,NONE
188360134458744832,RT @ostwitting: RT @hermanntertsch:Las sillas vacías de 11.541 muertos. Hoy recordemos que lo peor es siempre posible.Y evitarlo también....,N
144161681256353792,Tu q sabes seguro q me has entendido  @antoniocamunas :),P
770295836634968068,"@Tu_PS4 @ComunidadFF Pues perfecto, una buena cerveza entra siempre bien ",P
183877492724084737,"Gran Pregón d #ssanta12 el de Ignacio P.Franco.En directo en @giraldatv,en nuestra web http://t.co/KAvZwnqh y x 1a vez en lenguaje de signos",P
167546207021961217,Maravilla!!! Me apunto!! RT @firstFmag Un avance de lo que podréis ver en @firstFmag a partir del 15 de enero http://t.co/hn7ssBvD…,P
184000617839214592,"Cabe imaginar que Javier Arenas está rezando mucho, a la Macarena... o a Sánchez Gordillo.#25M",NONE
166512478300278786,El gran perdedor del Congreso del Psoe http://t.co/rJrXq3An,N
758766537922732033,"@Sol_4843 si lo es! pero a mi no me pegó del todo la sentí bien poltergeist, lo cual no quiere decir que sea mala solo que no me ""atrapó""",NONE
813253899402428416,"@juanfrandiazcr Sí al inicio todo bien, pero la dejaron sola en una ""tarima"" en la que claramente estaba euesta",N
179496479151493120,"@gonzalezpons la diplomacia no puede estar por encima de la acción humanitaria,ese fue el sentido de los Cascos Azules, que no llegan...",NONE
173466847084158976,.“@joseramonmoreno: @peparomeroanton los cámaras somos armas de destrucción masiva!!! Y si curramos en Intereconomia MAS AUN!!! Jajajaja”,NONE
165152233099493376,"Entramos ya!!!! @TelediarioInter 20:30 No somos telesucesos, si quiere información con criterio, este es su Telediario. Vamos!!!!!",P
152457474392338432,"Si, si Cosido es Palentino. Este teléfono escribe palabras solo! A veces (soy negada) hahahahahaha",N
188957228311650305,Desde aqui decir para todo que lo pueda leer que mejor no ir nunca mas a  esta discoteca indignante lo que nos han echo!!!!,N
770270539772493825,Pero solo cojo 5 días porque me cambio de curro y ,NONE
172229132908888064,"Amaiur a punto de preguntar por primera vez a Rajoy. En un minuto, en directo @La_SER",NONE
812341039969275904,@Kloz234456 Al menos no quedan en ridículo como estos dudes,NONE
145431570843578368,"¿Os gusta la nueva aplicación de Twitter? A mi me despista bastante. ¿Qué ventajas le veis sobre la anterior? Yo, de momento, ninguna.",N
152823677904367616,"En el @TelediarioInter 20:30 hemos entrevistado a Mons. Juan Antonio Reig, organizador de la misa de las familias",NONE
162490957487550464,"RT @_rubalcaba_: ""Arenas está haciendo lo mismo que Rajoy. Mentir sobre la solvencia de Andalucía. Mentir para llegar al poder.""",N
144013467798614016,Empieza el acto de homenaje a la Constitución con el próximo Presidente del Gobierno. #vivalaconstitucion  http://t.co/gRTAQmVu,P
185331713474433026,La ministra de trabajo asegura que el consumo energético es mayor que en las dos convocatorias de huelga previas #29M,NONE
816210165443792896,Oks no fue buena idea venir,N
152875915494436864,Muchas gracias a todos los que habéis hecho por aquí un #FF .... en especial a los que siempre esperan más de los periodistas....,P
770754564375142401,"@zonammorpg Sugerenci ¿Podríais hacer un TOP (o, al menos, alguna recomendación) de los mejores MMORPGS para dispositivos móviles? ",NONE
770576044856320000,"@ivan11PG Aunque esto no es una lucha, estamos jodidos y punto ",N
163179240248975360,Buenos días gente! A pesar de todo ....,N
173140520015634433,"“@AberronchoTV: @David_Busta te mando un saludo de cántabro a cántabro, un abrazo.”ABERRONCHOOOOOO!!! Abrazo!",P
813565467692593152,y el video de la campaña de este año del juego fue muy bueno pero no lo tengo,P
809324482053619712,es genial estar incomunicada y desconectada del mundo a veces,P
186751954163212288,Dice @gllamazares que penalizar el vandalismo es acabar con el estado social ... Que pensáis?,N
790657169876193281,"a to esto, el tio de ono no ha venio ",N
185413881160671232,"INDIGNANTE. ""Los piquetes agreden a una niña discapacitada en Córdoba"".http://t.co/hPmwIHbV #fracasosindical",N
802686424411619328,Estamos en #RealPlazaPucallpa junto a @jazminpinedo #FelizmenteEsNavidad,NONE
155600090680143873,¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ? Historias del día por @el_periodico,P
185764461980811264,3 agentes Policía Nacional salvan a 2 niños atrapados en incendio en Linares (Jaén). Los vecinos avisaron al 091 por los gritos. Vía Policía,P
148728037578506240,Rajoy anuncia decreto ley prórroga presupuestaria el 23 y actualización de las pensiones #investidura,NONE
189359402531299328,"""Llamábamos el calabozo a las Cortes de Castilla-La Mancha, nos daban un trato indigno"" - http://t.co/m5syxeei",N
817533814239068160,Último fin de semana de vacaciones,NONE
810185580432785408,@vale_torres14 hasta ahora los vi son horribles,N
150152527093047296,"Preparando YESWESPAIN ISDIFFERENT!!! Gym,gym,gym!!!;)",NONE
770236842704826368,"@LionQueenOfJah No, somos egoístas por distintas circunstancias e intereses. Solos estamos todos socia, es cosa de hacerse ",N
167745999589216257,Los medios extranjeros coinciden en que el juicio político a Garzón tiene que ver con el tabú de las víctimas del franquismo.,N
812160262761394177,El bolso que le he comprado está hermosooo! Me lo quiero quedar,P
811419430320271361,"@hey_its_Nathy ah bueno, eso duele menos que el dedo del pie heee jajaja calma calma... laura lo arregla",P
166626136753836032,“@novasico: @julia_otero Qué botas más grandes y calentitas... O no?”The boots are made for walking... Que decía Nancy Sinatra,P
148483712701566977,"Recortes por parte del @psoe ? No , no... El Gobierno recorta en investigación universitaria http://t.co/0iiF7OBG",N
172687046987624448,"para los papas, por favor lean este articulo, vale la pena.http://t.co/LIRZK3gd",P
170236233186938882,@periodistas21 Confío en que la lean Dívar y el CGPJ y se lo apliquen cuando se critiquen las sentencias del Supremo y a sus magistrados,P
767756240034361345,@EduEmoEsc muchas gracias por seguirme. Nos leemos ,P
813149462906490884,@DanielUrresti1 no sea malo ... Admita que lo hacen reir de vez en cuando,NONE
165472854677262336,"Zp se explica: sin tijeretazo mayo 2010 ""España habría caído en el colapso financiero"" #38CongesoPSOE",N
159749755138867200,Era fuera de juego!!!! Yo creo q este arbitro es triguillo ...,N
766460456634425344,"Hay gente aficionada al fútbol, hay fanáticos, hay envenenados, y hay otros hijueeeeputas necios! Igual que todo en la vida",N
174993017499942912,"RT: “@FelipeAlcarazM: Mañana, con la vigencia de la ley, nos comunicamos en interwert.”",NONE
148803880023629827,Le toca el turno a Duan (CiU) #investidura,NONE
164047080279638017,Cuánto les van a costar a los asturianos las elecciones que su presidente ha convocado tan sólo un año después de las últimas??,N
178522004306132992,"De triunfar huelga 29M costaría 7.688millones €. 0,7 PIB.Con este dinero se reduciría casi 1pto.déficit y se pagaría 1año a parados(LaRazón)",N
175550197999480832,"Sondeo CEO Generalitat: CIU volvería a ganar, PSC no se recupera, PP revalida su mejor resultado, ERC remonta y Laporta sin escaños.",NONE
171984771637985280,Y las ballenas son reales ¡¡. http://t.co/HPWHq4bQ,NONE
165517951108255744,Reunión con una delegación de congresistas de Estados Unidos http://t.co/SQurVldA,NONE
786804920397668353,Mis buenas intensiones se fueron a la M cuando descubro que no tengo pegamento y el plano no entra en la base  Entrega 9:00 AM,N
763190413507395584,"La vida te va a poner donde debas estar, porque en últimas todo aquello que fue, ya es. Y lo que ha de ser, fue ya",NONE
156290894709014528,Andalucía imparable .... http://t.co/WkgtbdxF,P
800940841414037504,@IvettlyOficial La felicidad también es algo seguro solo debemos buscarla en las pequeñas cosas de la vida.,NONE
161533278749343744,Vaya lío en que se ha metido el ministro del Interior la víspera de ir a ver al jefe de la Ertzaintza. La patronal ... http://t.co/oclUPrnc,N
162991607686238208,"Este ajuste puritano acabará con nosotros si no reaccionamos. Más recortes, cierre de empresas, más paro y más déficit para volver a empezar",N
170490680987230208,Tal vez a alguien le interese mandar CV para componer el Comité Externo Asesor de la OMS. Anuncio en The  Economist. http://t.co/0uD7KaXD,P
173703963982561280,El poema del domingo (José Ángel Valente) http://t.co/pJQsRaGK,NONE
803753329000071168,Odio a mi profesor de estudios sociales,N
816083161591513089,Tengo hambre de algo salado,NONE
148725208080060416,Dice que empresas y familias están en superávit y no es verdad. Justifica otro recorte de 16.500 mill €. Más AJUSTE.,N
187829378837782529,Ya esta aquí La Legión #cofradiasmlg http://t.co/ovuhwWPy,NONE
770434744748236800,@ragnomuelle Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas ,N
818806254437023744,Ese placer secreto de quedarte sin datos y no saber qué michi pasa en el mundo,N
147242645947813889,Voy al Ateneo de Valencia a donar sangre en el maratón organizado por la Ser.,P
149112011115073536,"Rajoy confirma que mañana por la tarde dara a conocer su nuevo gobierno al Rey y a todos los españoles, despues de jurar su cargo.",P
143712322496630784,El sector del lujo cierra el ejercicio con un 25% más de beneficios. ¿Quién sufre la crisis? Pues eso...,NONE
809405267582533632,"@MrcdsEatWorld Jaja yo mismo estoy diciendo pues. Pa mañana lo tengo listo. Y sí tengo, pero a veces no quisiera tener #LuzClarito",NONE
770632417782661120,"@REANYMA @FernandoFabiani No, no, ¡dijo que dejaban de surfear por la cornea! Que se quedaban quietecitas. ",NONE
159952551586971648,La Guardia de Finanzas italiana rebaja la calificación de Standard&Poors. http://t.co/lQrRIBwK,NONE
771074285423263748,"@javier_depecos Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",P
168969244489428992,B. Días. El parlamento griego aprueba los ajustes que posibilitan un nuevo plan de ayuda de 130.000 millones. Arden las calles de Atenas.,NONE
181496218432700417,Hoy es el dia de l@s fans? Que maravilla. Ya decia yo que tenia el dia un algo distinto. Como de (cont) http://t.co/sSMmKiql,P
811697149637488641,Hoy puede ser el penúltimo capítulo de Ragnar Lothbrok,NONE
155785627382726657,Hace mucho que no la veía. 15 años,NONE
809595329616248832,"#StarWars #RogueOne que buena película, nos pone de regreso en esa galaxia muy muy lejana, emocionante e intensa hasta el final.",P
146930939023462402,Interior reestructura la cúpula de la Guardia Civil a una semana del cambio de gobierno.,NONE
157047618424410112,Qué pasa de noche en las librerías? -- The Joy of Books http://t.co/YaTzfUyk vía @youtube,NONE
805623476224671744,@EdySmol Me encanta que resaltes la moda sin ser superficial sino siendo un excelente crítico! Saludos desde Costa Rica!,P
171842121811243008,Días para que en la cabeza suene esta música... Oh! Esta música.  http://t.co/YgCSWBJE,NONE
180736485245460480,Exactamente. Ahi se fraguo el rock Andaluz como movimiento RT @7art_films: @AlejandroSanz @manuelatoco13 plaza ... http://t.co/gLn42uyG,NONE
150196808784683008,Nombramientos esperados. Queque muchos pendientes y se darán durante el próximo Consejo,P
786788822377910272,Erito es una mala persona,N
154886101524426753,RT @PoliticaMadrid: Escobar recomienda a IU Andalucía que no tenga complejos de coincidir con el PP http://t.co/jfJtpZAD vía @EuropaPress_es,P
797131613851283456,@eunhyukeeprince por eso yo también tengo mis bias.. y apoyo a los demás pero la mayoría del fandom no y pos..,NONE
163934532595224577,Creo que hoy es el Cosejo Europeo numero 17 o 18 en dos años. Lo normal es que hubiera dos o tres al año.que tiempos aquellos!!,N
149199078801162240,"La clave del nuevo gobierno: su estructura ¿Habrá dos vicepresidencias o ninguna? La clave, en el equipo económico.",NONE
770544710440083456,"Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño ",P
187482746153738240,"Las obras de la N110 (Valle del Jerte), estaban paralizadas... ahora cuentan con 600.000€",NONE
768225400254111744,@NoilyMV yo soy totalmente puntual,NONE
151956888966275073,Feliz día de los INOCENTES !!!!! Algunos habéis picado !!! Mi pelo sigue igual! Jaaaaaaa!!!!!,P
147575990267297793,"La forma de convertir el cese de la violencia de ETA en irreversible, es el estado de derecho, pero también la política en el Congreso.",N
151241072624926720,"RT @90mn90d: Ya nos sigues, nos haces RT si puedes DONA es tan fácil como unos cuantos click. Opciones: http://t.co/jEkpGdnU ayuda #cuer ...",P
